x,y
-0.37182400,-0.32271261
-0.37182400,-0.32250273
-0.37182400,-0.32229286
-0.37182400,-0.32208298
-0.37182400,-0.32187310
-0.37182400,-0.32166322
-0.37182400,-0.32145335
-0.37182400,-0.32124347
-0.37182400,-0.32103359
-0.37182400,-0.32082372
-0.37182400,-0.32061384
-0.37182400,-0.32040396
-0.37182400,-0.32019408
-0.37182400,-0.31998421
-0.37182400,-0.31977433
-0.37182400,-0.31956445
-0.37182400,-0.31935457
-0.37182400,-0.31914470
-0.37182400,-0.31893482
-0.37182400,-0.31872494
-0.37182400,-0.31851507
-0.37182400,-0.31830519
-0.37182400,-0.31809531
-0.37182400,-0.31788543
-0.37182400,-0.31767556
-0.37182400,-0.31746568
-0.37182400,-0.31725580
-0.37182400,-0.31704592
-0.37182400,-0.31683605
-0.37182400,-0.31662617
-0.37182400,-0.31641629
-0.37182400,-0.31620642
-0.37182400,-0.31599654
-0.37182400,-0.31578666
-0.37182400,-0.31557678
-0.37182400,-0.31536691
-0.37182400,-0.31515703
-0.37182400,-0.31494715
-0.37182400,-0.31473727
-0.37182400,-0.31452740
-0.37182400,-0.31431752
-0.37182400,-0.31410764
-0.37182400,-0.31389776
-0.37182400,-0.31368789
-0.37182400,-0.31347801
-0.37182400,-0.31326813
-0.37182400,-0.31305826
-0.37182400,-0.31284838
-0.37182400,-0.31263850
-0.37182400,-0.31242862
-0.37182400,-0.31221875
-0.37182400,-0.31200887
-0.37182400,-0.31179899
-0.37182400,-0.31158911
-0.37182400,-0.31137924
-0.37182400,-0.31116936
-0.37182400,-0.31095948
-0.37182400,-0.31074961
-0.37182400,-0.31053973
-0.37182400,-0.31032985
-0.37182400,-0.31011997
-0.37182400,-0.30991010
-0.37182400,-0.30970022
-0.37182400,-0.30949034
-0.37182400,-0.30928046
-0.37182400,-0.30907059
-0.37182400,-0.30886071
-0.37182400,-0.30865083
-0.37182400,-0.30844095
-0.37182400,-0.30823108
-0.37182400,-0.30802120
-0.37182400,-0.30781132
-0.37182400,-0.30760145
-0.37182400,-0.30739157
-0.37182400,-0.30718169
-0.37182400,-0.30697181
-0.37182400,-0.30676194
-0.37182400,-0.30655206
-0.37182400,-0.30634218
-0.37182400,-0.30613230
-0.37182400,-0.30592243
-0.37182400,-0.30571255
-0.37182400,-0.30550267
-0.37182400,-0.30529280
-0.37182400,-0.30508292
-0.37182400,-0.30487304
-0.37182400,-0.30466316
-0.37182400,-0.30445329
-0.37182400,-0.30424341
-0.37182400,-0.30403353
-0.37182400,-0.30382365
-0.37182400,-0.30361378
-0.37182400,-0.30340390
-0.37182400,-0.30319402
-0.37182400,-0.30298415
-0.37182400,-0.30277427
-0.37182400,-0.30256439
-0.37182400,-0.30235451
-0.37182400,-0.30214464
-0.37182400,-0.30193476
-0.37182400,-0.30172488
-0.37182400,-0.30151500
-0.37182400,-0.30130513
-0.37182400,-0.30109525
-0.37182400,-0.30088537
-0.37182400,-0.30067549
-0.37182400,-0.30046562
-0.37182400,-0.30025574
-0.37182400,-0.30004586
-0.37182400,-0.29983599
-0.37182400,-0.29962611
-0.37182400,-0.29941623
-0.37182400,-0.29920635
-0.37182400,-0.29899648
-0.37182400,-0.29878660
-0.37182400,-0.29857672
-0.37182400,-0.29836684
-0.37182400,-0.29815697
-0.37182400,-0.29794709
-0.37182400,-0.29773721
-0.37182400,-0.29752734
-0.37182400,-0.29731746
-0.37182400,-0.29710758
-0.37182400,-0.29689770
-0.37182400,-0.29668783
-0.37182400,-0.29647795
-0.37182400,-0.29626807
-0.37182400,-0.29605819
-0.37182400,-0.29584832
-0.37182400,-0.29563844
-0.37182400,-0.29542856
-0.37182400,-0.29521868
-0.37182400,-0.29500881
-0.37182400,-0.29479893
-0.37182400,-0.29458905
-0.37182400,-0.29437918
-0.37182400,-0.29416930
-0.37182400,-0.29395942
-0.37182400,-0.29374954
-0.37182400,-0.29353967
-0.37182400,-0.29332979
-0.37182400,-0.29311991
-0.37182400,-0.29291003
-0.37182400,-0.29270016
-0.37182400,-0.29249028
-0.37182400,-0.29228040
-0.37182400,-0.29207053
-0.37182400,-0.29186065
-0.37182400,-0.29165077
-0.37182400,-0.29144089
-0.37182400,-0.29123102
-0.37182400,-0.29102114
-0.37182400,-0.29081126
-0.37182400,-0.29060138
-0.37182400,-0.29039151
-0.37182400,-0.29018163
-0.37182400,-0.28997175
-0.37182400,-0.28976188
-0.37182400,-0.28955200
-0.37182400,-0.28934212
-0.37182400,-0.28913224
-0.37182400,-0.28892237
-0.37182400,-0.28871249
-0.37182400,-0.28850261
-0.37182400,-0.28829273
-0.37182400,-0.28808286
-0.37182400,-0.28787298
-0.37182400,-0.28766310
-0.37182400,-0.28745322
-0.37182400,-0.28724335
-0.37182400,-0.28703347
-0.37182400,-0.28682359
-0.37182400,-0.28661372
-0.37182400,-0.28640384
-0.37182400,-0.28619396
-0.37182400,-0.28598408
-0.37182400,-0.28577421
-0.37182400,-0.28556433
-0.37182400,-0.28535445
-0.37182400,-0.28514457
-0.37182400,-0.28493470
-0.37182400,-0.28472482
-0.37182400,-0.28451494
-0.37182400,-0.28430507
-0.37182400,-0.28409519
-0.37182400,-0.28388531
-0.37182400,-0.28367543
-0.37182400,-0.28346556
-0.37182400,-0.28325568
-0.37182400,-0.28304580
-0.37182400,-0.28283592
-0.37182400,-0.28262605
-0.37182400,-0.28241617
-0.37182400,-0.28220629
-0.37182400,-0.28199641
-0.37182400,-0.28178654
-0.37182400,-0.28157666
-0.37182400,-0.28136678
-0.37182400,-0.28115691
-0.37182400,-0.28094703
-0.37182400,-0.28073715
-0.37182400,-0.28052727
-0.37182400,-0.28031740
-0.37182400,-0.28010752
-0.37182400,-0.27989764
-0.37182400,-0.27968776
-0.37182400,-0.27947789
-0.37182400,-0.27926801
-0.37182400,-0.27905813
-0.37182400,-0.27884826
-0.37182400,-0.27863838
-0.37182400,-0.27842850
-0.37182400,-0.27821862
-0.37182400,-0.27800875
-0.37182400,-0.27779887
-0.37182400,-0.27758899
-0.37182400,-0.27737911
-0.37182400,-0.27716924
-0.37182400,-0.27695936
-0.37182400,-0.27674948
-0.37182400,-0.27653961
-0.37182400,-0.27632973
-0.37182400,-0.27611985
-0.37182400,-0.27590997
-0.37182400,-0.27570010
-0.37182400,-0.27549022
-0.37182400,-0.27528034
-0.37182400,-0.27507046
-0.37182400,-0.27486059
-0.37182400,-0.27465071
-0.37182400,-0.27444083
-0.37182400,-0.27423095
-0.37182400,-0.27402108
-0.37182400,-0.27381120
-0.37182400,-0.27360132
-0.37182400,-0.27339145
-0.37182400,-0.27318157
-0.37182400,-0.27297169
-0.37182400,-0.27276181
-0.37182400,-0.27255194
-0.37182400,-0.27234206
-0.37182400,-0.27213218
-0.37182400,-0.27192230
-0.37182400,-0.27171243
-0.37182400,-0.27150255
-0.37182400,-0.27129267
-0.37182400,-0.27108280
-0.37182400,-0.27087292
-0.37182400,-0.27066304
-0.37182400,-0.27045316
-0.37182400,-0.27024329
-0.37182400,-0.27003341
-0.37182400,-0.26982353
-0.37182400,-0.26961365
-0.37182400,-0.26940378
-0.37182400,-0.26919390
-0.37182400,-0.26898402
-0.37182400,-0.26877414
-0.37182400,-0.26856427
-0.37182400,-0.26835439
-0.37182400,-0.26814451
-0.37182400,-0.26793464
-0.37182400,-0.26772476
-0.37182400,-0.26751488
-0.37182400,-0.26730500
-0.37182400,-0.26709513
-0.37182400,-0.26688525
-0.37182400,-0.26667537
-0.37182400,-0.26646549
-0.37182400,-0.26625562
-0.37182400,-0.26604574
-0.37182400,-0.26583586
-0.37182400,-0.26562599
-0.37182400,-0.26541611
-0.37182400,-0.26520623
-0.37182400,-0.26499635
-0.37182400,-0.26478648
-0.37182400,-0.26457660
-0.37182400,-0.26436672
-0.37182400,-0.26415684
-0.37182400,-0.26394697
-0.37182400,-0.26373709
-0.37182400,-0.26352721
-0.37182400,-0.26331734
-0.37182400,-0.26310746
-0.37182400,-0.26289758
-0.37182400,-0.26268770
-0.37182400,-0.26247783
-0.37182400,-0.26226795
-0.37182400,-0.26205807
-0.37182400,-0.26184819
-0.37182400,-0.26163832
-0.37182400,-0.26142844
-0.37182400,-0.26121856
-0.37182400,-0.26100868
-0.37182400,-0.26079881
-0.37182400,-0.26058893
-0.37182400,-0.26037905
-0.37182400,-0.26016918
-0.37182400,-0.25995930
-0.37182400,-0.25974942
-0.37182400,-0.25953954
-0.37182400,-0.25932967
-0.37182400,-0.25911979
-0.37182400,-0.25890991
-0.37182400,-0.25870003
-0.37182400,-0.25849016
-0.37182400,-0.25828028
-0.37182400,-0.25807040
-0.37182400,-0.25786053
-0.37182400,-0.25765065
-0.37182400,-0.25744077
-0.37182400,-0.25723089
-0.37182400,-0.25702102
-0.37182400,-0.25681114
-0.37182400,-0.25660126
-0.37182400,-0.25639138
-0.37182400,-0.25618151
-0.37182400,-0.25597163
-0.37182400,-0.25576175
-0.37182400,-0.25555187
-0.37182400,-0.25534200
-0.37182400,-0.25513212
-0.37182400,-0.25492224
-0.37182400,-0.25471237
-0.37182400,-0.25450249
-0.37182400,-0.25429261
-0.37182400,-0.25408273
-0.37182400,-0.25387286
-0.37182400,-0.25366298
-0.37182400,-0.25345310
-0.37182400,-0.25324322
-0.37182400,-0.25303335
-0.37182400,-0.25282347
-0.37182400,-0.25261359
-0.37182400,-0.25240372
-0.37182400,-0.25219384
-0.37182400,-0.25198396
-0.37182400,-0.25177408
-0.37182400,-0.25156421
-0.37182400,-0.25135433
-0.37182400,-0.25114445
-0.37182400,-0.25093457
-0.37182400,-0.25072470
-0.37182400,-0.25051482
-0.37182400,-0.25030494
-0.37182400,-0.25009507
-0.37182400,-0.24988519
-0.37182400,-0.24967531
-0.37182400,-0.24946543
-0.37182400,-0.24925556
-0.37182400,-0.24904568
-0.37182400,-0.24883580
-0.37182400,-0.24862592
-0.37182400,-0.24841605
-0.37182400,-0.24820617
-0.37182400,-0.24799629
-0.37182400,-0.24778641
-0.37182400,-0.24757654
-0.37182400,-0.24736666
-0.37182400,-0.24715678
-0.37182400,-0.24694691
-0.37182400,-0.24673703
-0.37182400,-0.24652715
-0.37182400,-0.24631727
-0.37182400,-0.24610740
-0.37182400,-0.24589752
-0.37182400,-0.24568764
-0.37182400,-0.24547776
-0.37182400,-0.24526789
-0.37182400,-0.24505801
-0.37182400,-0.24484813
-0.37182400,-0.24463826
-0.37182400,-0.24442838
-0.37182400,-0.24421850
-0.37182400,-0.24400862
-0.37182400,-0.24379875
-0.37182400,-0.24358887
-0.37182400,-0.24337899
-0.37182400,-0.24316911
-0.37182400,-0.24295924
-0.37182400,-0.24274936
-0.37182400,-0.24253948
-0.37182400,-0.24232960
-0.37182400,-0.24211973
-0.37182400,-0.24190985
-0.37182400,-0.24169997
-0.37182400,-0.24149010
-0.37182400,-0.24128022
-0.37182400,-0.24107034
-0.37182400,-0.24086046
-0.37182400,-0.24065059
-0.37182400,-0.24044071
-0.37182400,-0.24023083
-0.37182400,-0.24002095
-0.37182400,-0.23981108
-0.37182400,-0.23960120
-0.37182400,-0.23939132
-0.37182400,-0.23918145
-0.37182400,-0.23897157
-0.37182400,-0.23876169
-0.37182400,-0.23855181
-0.37182400,-0.23834194
-0.37182400,-0.23813206
-0.37182400,-0.23792218
-0.37182400,-0.23771230
-0.37182400,-0.23750243
-0.37182400,-0.23729255
-0.37182400,-0.23708267
-0.37182400,-0.23687280
-0.37182400,-0.23666292
-0.37182400,-0.23645304
-0.37182400,-0.23624316
-0.37182400,-0.23603329
-0.37182400,-0.23582341
-0.37182400,-0.23561353
-0.37182400,-0.23540365
-0.37182400,-0.23519378
-0.37182400,-0.23498390
-0.37182400,-0.23477402
-0.37182400,-0.23456414
-0.37182400,-0.23435427
-0.37182400,-0.23414439
-0.37182400,-0.23393451
-0.37182400,-0.23372464
-0.37182400,-0.23351476
-0.37182400,-0.23330488
-0.37182400,-0.23309500
-0.37182400,-0.23288513
-0.37182400,-0.23267525
-0.37182400,-0.23246537
-0.37182400,-0.23225549
-0.37182400,-0.23204562
-0.37182400,-0.23183574
-0.37182400,-0.23162586
-0.37182400,-0.23141599
-0.37182400,-0.23120611
-0.37182400,-0.23099623
-0.37182400,-0.23078635
-0.37182400,-0.23057648
-0.37182400,-0.23036660
-0.37182400,-0.23015672
-0.37182400,-0.22994684
-0.37182400,-0.22973697
-0.37182400,-0.22952709
-0.37182400,-0.22931721
-0.37182400,-0.22910733
-0.37182400,-0.22889746
-0.37182400,-0.22868758
-0.37182400,-0.22847770
-0.37182400,-0.22826783
-0.37182400,-0.22805795
-0.37182400,-0.22784807
-0.37182400,-0.22763819
-0.37182400,-0.22742832
-0.37182400,-0.22721844
-0.37182400,-0.22700856
-0.37182400,-0.22679868
-0.37182400,-0.22658881
-0.37182400,-0.22637893
-0.37182400,-0.22616905
-0.37182400,-0.22595918
-0.37182400,-0.22574930
-0.37182400,-0.22553942
-0.37182400,-0.22532954
-0.37182400,-0.22511967
-0.37182400,-0.22490979
-0.37182400,-0.22469991
-0.37182400,-0.22449003
-0.37182400,-0.22428016
-0.37182400,-0.22407028
-0.37182400,-0.22386040
-0.37182400,-0.22365053
-0.37182400,-0.22344065
-0.37182400,-0.22323077
-0.37182400,-0.22302089
-0.37182400,-0.22281102
-0.37182400,-0.22260114
-0.37182400,-0.22239126
-0.37182400,-0.22218138
-0.37182400,-0.22197151
-0.37182400,-0.22176163
-0.37182400,-0.22155175
-0.37182400,-0.22134187
-0.37182400,-0.22113200
-0.37163915,-0.22122999
-0.37145431,-0.22132792
-0.37126949,-0.22142582
-0.37108467,-0.22152366
-0.37089987,-0.22162146
-0.37071508,-0.22171920
-0.37053031,-0.22181690
-0.37034554,-0.22191455
-0.37016079,-0.22201216
-0.36997605,-0.22210971
-0.36979132,-0.22220722
-0.36960661,-0.22230468
-0.36942191,-0.22240209
-0.36923722,-0.22249945
-0.36905254,-0.22259677
-0.36886787,-0.22269404
-0.36868322,-0.22279126
-0.36849858,-0.22288843
-0.36831395,-0.22298555
-0.36812934,-0.22308263
-0.36794474,-0.22317965
-0.36776014,-0.22327663
-0.36757557,-0.22337356
-0.36739100,-0.22347045
-0.36720645,-0.22356728
-0.36702191,-0.22366407
-0.36683738,-0.22376081
-0.36665286,-0.22385750
-0.36646836,-0.22395414
-0.36628387,-0.22405074
-0.36609939,-0.22414729
-0.36591492,-0.22424378
-0.36573047,-0.22434024
-0.36554603,-0.22443664
-0.36536160,-0.22453299
-0.36517718,-0.22462930
-0.36499278,-0.22472556
-0.36480839,-0.22482177
-0.36462401,-0.22491793
-0.36443964,-0.22501405
-0.36425529,-0.22511012
-0.36407094,-0.22520613
-0.36388661,-0.22530210
-0.36370230,-0.22539803
-0.36351799,-0.22549390
-0.36333370,-0.22558973
-0.36314942,-0.22568551
-0.36296515,-0.22578124
-0.36278090,-0.22587692
-0.36259665,-0.22597256
-0.36241242,-0.22606814
-0.36222821,-0.22616368
-0.36204400,-0.22625917
-0.36185981,-0.22635461
-0.36167563,-0.22645001
-0.36149146,-0.22654536
-0.36130730,-0.22664065
-0.36112316,-0.22673590
-0.36093903,-0.22683111
-0.36075491,-0.22692626
-0.36057080,-0.22702137
-0.36038671,-0.22711643
-0.36020263,-0.22721144
-0.36001856,-0.22730640
-0.35983450,-0.22740131
-0.35965046,-0.22749618
-0.35946643,-0.22759100
-0.35928241,-0.22768577
-0.35909840,-0.22778049
-0.35891441,-0.22787517
-0.35873043,-0.22796979
-0.35854646,-0.22806437
-0.35836250,-0.22815890
-0.35817856,-0.22825338
-0.35799462,-0.22834782
-0.35781070,-0.22844220
-0.35762680,-0.22853654
-0.35744290,-0.22863083
-0.35725902,-0.22872507
-0.35707515,-0.22881927
-0.35689129,-0.22891341
-0.35670745,-0.22900751
-0.35652361,-0.22910156
-0.35633979,-0.22919556
-0.35615598,-0.22928952
-0.35597219,-0.22938342
-0.35578841,-0.22947728
-0.35560463,-0.22957109
-0.35542088,-0.22966485
-0.35523713,-0.22975857
-0.35505340,-0.22985223
-0.35486968,-0.22994585
-0.35468597,-0.23003942
-0.35450227,-0.23013294
-0.35431859,-0.23022642
-0.35413492,-0.23031984
-0.35395126,-0.23041322
-0.35376761,-0.23050655
-0.35358398,-0.23059983
-0.35340035,-0.23069306
-0.35321674,-0.23078625
-0.35303315,-0.23087939
-0.35284956,-0.23097248
-0.35266599,-0.23106552
-0.35248243,-0.23115851
-0.35229888,-0.23125146
-0.35211535,-0.23134436
-0.35193183,-0.23143720
-0.35174832,-0.23153001
-0.35156482,-0.23162276
-0.35138133,-0.23171547
-0.35119786,-0.23180812
-0.35101440,-0.23190073
-0.35083095,-0.23199329
-0.35064752,-0.23208581
-0.35046409,-0.23217827
-0.35028068,-0.23227069
-0.35009729,-0.23236306
-0.34991390,-0.23245538
-0.34973053,-0.23254765
-0.34954717,-0.23263988
-0.34936382,-0.23273206
-0.34918048,-0.23282419
-0.34899716,-0.23291627
-0.34881385,-0.23300830
-0.34863055,-0.23310028
-0.34844726,-0.23319222
-0.34826399,-0.23328411
-0.34808072,-0.23337595
-0.34789748,-0.23346775
-0.34771424,-0.23355949
-0.34753101,-0.23365119
-0.34734780,-0.23374284
-0.34716460,-0.23383444
-0.34698142,-0.23392599
-0.34679824,-0.23401750
-0.34661508,-0.23410895
-0.34643193,-0.23420036
-0.34624879,-0.23429172
-0.34606567,-0.23438303
-0.34588255,-0.23447430
-0.34569945,-0.23456552
-0.34551637,-0.23465669
-0.34533329,-0.23474781
-0.34515023,-0.23483888
-0.34496718,-0.23492990
-0.34478414,-0.23502088
-0.34460111,-0.23511181
-0.34441810,-0.23520269
-0.34423510,-0.23529352
-0.34405211,-0.23538431
-0.34386914,-0.23547504
-0.34368617,-0.23556573
-0.34350322,-0.23565637
-0.34332028,-0.23574697
-0.34313736,-0.23583751
-0.34295444,-0.23592801
-0.34277154,-0.23601846
-0.34258865,-0.23610886
-0.34240577,-0.23619921
-0.34222291,-0.23628951
-0.34204006,-0.23637977
-0.34185722,-0.23646998
-0.34167439,-0.23656014
-0.34149158,-0.23665025
-0.34130878,-0.23674031
-0.34112599,-0.23683033
-0.34094321,-0.23692030
-0.34076044,-0.23701022
-0.34057769,-0.23710009
-0.34039495,-0.23718992
-0.34021222,-0.23727969
-0.34002951,-0.23736942
-0.33984681,-0.23745910
-0.33966412,-0.23754873
-0.33948144,-0.23763832
-0.33929877,-0.23772785
-0.33911612,-0.23781734
-0.33893348,-0.23790678
-0.33875085,-0.23799617
-0.33856823,-0.23808552
-0.33838563,-0.23817481
-0.33820304,-0.23826406
-0.33802046,-0.23835326
-0.33783790,-0.23844241
-0.33765534,-0.23853152
-0.33747280,-0.23862057
-0.33729027,-0.23870958
-0.33710775,-0.23879854
-0.33692525,-0.23888745
-0.33674276,-0.23897632
-0.33656028,-0.23906513
-0.33637781,-0.23915390
-0.33619536,-0.23924262
-0.33601292,-0.23933129
-0.33583049,-0.23941992
-0.33564807,-0.23950849
-0.33546567,-0.23959702
-0.33528327,-0.23968550
-0.33510089,-0.23977393
-0.33491853,-0.23986231
-0.33473617,-0.23995065
-0.33455383,-0.24003894
-0.33437150,-0.24012718
-0.33418918,-0.24021537
-0.33400687,-0.24030351
-0.33382458,-0.24039161
-0.33364230,-0.24047966
-0.33346003,-0.24056766
-0.33327778,-0.24065561
-0.33309553,-0.24074351
-0.33291330,-0.24083137
-0.33273109,-0.24091917
-0.33254888,-0.24100693
-0.33236669,-0.24109464
-0.33218450,-0.24118231
-0.33200234,-0.24126992
-0.33182018,-0.24135749
-0.33163804,-0.24144501
-0.33145590,-0.24153248
-0.33127378,-0.24161990
-0.33109168,-0.24170728
-0.33090958,-0.24179461
-0.33072750,-0.24188189
-0.33054543,-0.24196912
-0.33036338,-0.24205630
-0.33018133,-0.24214344
-0.32999930,-0.24223052
-0.32981728,-0.24231756
-0.32963527,-0.24240455
-0.32945328,-0.24249150
-0.32927129,-0.24257839
-0.32908932,-0.24266524
-0.32890737,-0.24275204
-0.32872542,-0.24283879
-0.32854349,-0.24292549
-0.32836157,-0.24301215
-0.32817966,-0.24309875
-0.32799777,-0.24318531
-0.32781588,-0.24327182
-0.32763401,-0.24335828
-0.32745215,-0.24344470
-0.32727031,-0.24353107
-0.32708847,-0.24361739
-0.32690665,-0.24370366
-0.32672484,-0.24378988
-0.32654305,-0.24387605
-0.32636126,-0.24396218
-0.32617949,-0.24404826
-0.32599773,-0.24413429
-0.32581599,-0.24422027
-0.32563425,-0.24430621
-0.32545253,-0.24439209
-0.32527082,-0.24447793
-0.32508913,-0.24456372
-0.32490744,-0.24464947
-0.32472577,-0.24473516
-0.32454411,-0.24482081
-0.32436246,-0.24490641
-0.32418083,-0.24499196
-0.32399921,-0.24507746
-0.32381760,-0.24516291
-0.32363600,-0.24524832
-0.32345441,-0.24533368
-0.32327284,-0.24541899
-0.32309128,-0.24550425
-0.32290973,-0.24558946
-0.32272820,-0.24567463
-0.32254667,-0.24575975
-0.32236516,-0.24584482
-0.32218367,-0.24592984
-0.32200218,-0.24601482
-0.32182071,-0.24609974
-0.32163925,-0.24618462
-0.32145780,-0.24626945
-0.32127636,-0.24635423
-0.32109494,-0.24643897
-0.32091353,-0.24652365
-0.32073213,-0.24660829
-0.32055074,-0.24669288
-0.32036937,-0.24677742
-0.32018801,-0.24686192
-0.32000666,-0.24694636
-0.31982532,-0.24703076
-0.31964400,-0.24711511
-0.31946268,-0.24719941
-0.31928138,-0.24728367
-0.31910010,-0.24736787
-0.31891882,-0.24745203
-0.31873756,-0.24753614
-0.31855631,-0.24762020
-0.31837507,-0.24770422
-0.31819385,-0.24778818
-0.31801264,-0.24787210
-0.31783144,-0.24795597
-0.31765025,-0.24803979
-0.31746907,-0.24812357
-0.31728791,-0.24820729
-0.31710676,-0.24829097
-0.31692562,-0.24837460
-0.31674450,-0.24845818
-0.31656338,-0.24854171
-0.31638228,-0.24862520
-0.31620120,-0.24870864
-0.31602012,-0.24879203
-0.31583906,-0.24887537
-0.31565800,-0.24895866
-0.31547697,-0.24904191
-0.31529594,-0.24912510
-0.31511493,-0.24920825
-0.31493392,-0.24929136
-0.31475294,-0.24937441
-0.31457196,-0.24945741
-0.31439100,-0.24954037
-0.31421004,-0.24962328
-0.31402910,-0.24970614
-0.31384818,-0.24978896
-0.31366726,-0.24987172
-0.31348636,-0.24995444
-0.31330547,-0.25003711
-0.31312459,-0.25011973
-0.31294373,-0.25020230
-0.31276288,-0.25028483
-0.31258204,-0.25036730
-0.31240121,-0.25044973
-0.31222039,-0.25053212
-0.31203959,-0.25061445
-0.31185880,-0.25069673
-0.31167802,-0.25077897
-0.31149726,-0.25086116
-0.31131651,-0.25094330
-0.31113576,-0.25102539
-0.31095504,-0.25110744
-0.31077432,-0.25118944
-0.31059362,-0.25127138
-0.31041293,-0.25135329
-0.31023225,-0.25143514
-0.31005158,-0.25151694
-0.30987093,-0.25159870
-0.30969029,-0.25168041
-0.30950966,-0.25176207
-0.30932904,-0.25184368
-0.30914844,-0.25192525
-0.30896785,-0.25200676
-0.30878727,-0.25208823
-0.30860670,-0.25216965
-0.30842615,-0.25225103
-0.30824560,-0.25233235
-0.30806508,-0.25241363
-0.30788456,-0.25249486
-0.30770405,-0.25257604
-0.30752356,-0.25265717
-0.30734308,-0.25273826
-0.30716261,-0.25281929
-0.30698216,-0.25290028
-0.30680172,-0.25298122
-0.30662129,-0.25306211
-0.30644087,-0.25314296
-0.30626046,-0.25322375
-0.30608007,-0.25330450
-0.30589969,-0.25338520
-0.30571932,-0.25346586
-0.30553897,-0.25354646
-0.30535862,-0.25362702
-0.30517829,-0.25370753
-0.30499798,-0.25378799
-0.30481767,-0.25386840
-0.30463738,-0.25394876
-0.30445709,-0.25402908
-0.30427683,-0.25410935
-0.30409657,-0.25418957
-0.30391633,-0.25426974
-0.30373609,-0.25434986
-0.30355588,-0.25442994
-0.30337567,-0.25450997
-0.30319548,-0.25458995
-0.30301529,-0.25466988
-0.30283512,-0.25474976
-0.30265497,-0.25482960
-0.30247482,-0.25490939
-0.30229469,-0.25498913
-0.30211457,-0.25506882
-0.30193446,-0.25514846
-0.30175437,-0.25522806
-0.30157429,-0.25530761
-0.30139422,-0.25538711
-0.30121416,-0.25546656
-0.30103411,-0.25554596
-0.30085408,-0.25562532
-0.30067406,-0.25570463
-0.30049405,-0.25578389
-0.30031406,-0.25586310
-0.30013408,-0.25594226
-0.29995410,-0.25602138
-0.29977415,-0.25610045
-0.29959420,-0.25617947
-0.29941427,-0.25625844
-0.29923435,-0.25633736
-0.29905444,-0.25641624
-0.29887454,-0.25649507
-0.29869466,-0.25657385
-0.29851479,-0.25665258
-0.29833493,-0.25673126
-0.29815508,-0.25680990
-0.29797525,-0.25688848
-0.29779543,-0.25696702
-0.29761562,-0.25704552
-0.29743582,-0.25712396
-0.29725604,-0.25720235
-0.29707626,-0.25728070
-0.29689650,-0.25735900
-0.29671676,-0.25743725
-0.29653702,-0.25751546
-0.29635730,-0.25759361
-0.29617759,-0.25767172
-0.29599789,-0.25774978
-0.29581821,-0.25782779
-0.29563854,-0.25790575
-0.29545888,-0.25798367
-0.29527923,-0.25806154
-0.29509959,-0.25813935
-0.29491997,-0.25821713
-0.29474036,-0.25829485
-0.29456076,-0.25837252
-0.29438118,-0.25845015
-0.29420160,-0.25852773
-0.29402204,-0.25860526
-0.29384249,-0.25868275
-0.29366296,-0.25876018
-0.29348343,-0.25883757
-0.29330392,-0.25891491
-0.29312442,-0.25899220
-0.29294494,-0.25906944
-0.29276546,-0.25914664
-0.29258600,-0.25922378
-0.29240655,-0.25930088
-0.29222712,-0.25937793
-0.29204769,-0.25945494
-0.29186828,-0.25953189
-0.29168888,-0.25960880
-0.29150950,-0.25968566
-0.29133012,-0.25976247
-0.29115076,-0.25983923
-0.29097141,-0.25991594
-0.29079207,-0.25999261
-0.29061275,-0.26006923
-0.29043343,-0.26014580
-0.29025413,-0.26022232
-0.29007485,-0.26029880
-0.28989557,-0.26037522
-0.28971631,-0.26045160
-0.28953706,-0.26052793
-0.28935782,-0.26060422
-0.28917860,-0.26068045
-0.28899938,-0.26075664
-0.28882018,-0.26083278
-0.28864099,-0.26090887
-0.28846182,-0.26098491
-0.28828266,-0.26106090
-0.28810350,-0.26113685
-0.28792437,-0.26121275
-0.28774524,-0.26128860
-0.28756613,-0.26136440
-0.28738702,-0.26144016
-0.28720794,-0.26151586
-0.28702886,-0.26159152
-0.28684980,-0.26166713
-0.28667074,-0.26174269
-0.28649170,-0.26181821
-0.28631268,-0.26189367
-0.28613366,-0.26196909
-0.28595466,-0.26204446
-0.28577567,-0.26211979
-0.28559670,-0.26219506
-0.28541773,-0.26227029
-0.28523878,-0.26234546
-0.28505984,-0.26242059
-0.28488091,-0.26249568
-0.28470200,-0.26257071
-0.28452309,-0.26264570
-0.28434420,-0.26272063
-0.28416533,-0.26279552
-0.28398646,-0.26287037
-0.28380761,-0.26294516
-0.28362877,-0.26301991
-0.28344994,-0.26309460
-0.28327112,-0.26316925
-0.28309232,-0.26324386
-0.28291353,-0.26331841
-0.28273475,-0.26339292
-0.28255598,-0.26346737
-0.28237723,-0.26354178
-0.28219849,-0.26361615
-0.28201976,-0.26369046
-0.28184105,-0.26376472
-0.28166234,-0.26383894
-0.28148365,-0.26391311
-0.28130497,-0.26398723
-0.28112630,-0.26406131
-0.28094765,-0.26413533
-0.28076901,-0.26420931
-0.28059038,-0.26428324
-0.28041176,-0.26435712
-0.28023316,-0.26443096
-0.28005457,-0.26450474
-0.27987599,-0.26457848
-0.27969742,-0.26465217
-0.27951886,-0.26472581
-0.27934032,-0.26479940
-0.27916179,-0.26487295
-0.27898327,-0.26494645
-0.27880477,-0.26501990
-0.27862628,-0.26509330
-0.27844780,-0.26516665
